epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
26,2020-06-23,70,CE,Salitre,2311959,city,38,229.55177,4,1,0,0.0263,16554,True,False
26,2020-06-23,79,CE,Santana do Acaraú,2312007,city,204,628.62073,46,17,1,0.0833,32452,True,False
26,2020-06-23,47,CE,Santana do Cariri,2312106,city,74,418.0791,0,4,0,0.0541,17700,True,False
26,2020-06-23,85,CE,Santa Quitéria,2312205,city,512,1171.54429,54,16,1,0.0312,43703,True,False
26,2020-06-23,61,CE,São Benedito,2312304,city,190,396.63487,63,3,0,0.0158,47903,True,False
26,2020-06-23,69,CE,São Gonçalo do Amarante,2312403,city,1487,3070.91818,5,33,4,0.0222,48422,True,False
26,2020-06-23,64,CE,São João do Jaguaribe,2312502,city,84,1098.75736,10,1,0,0.0119,7645,True,False
26,2020-06-23,75,CE,São Luís do Curu,2312601,city,108,830.76923,5,6,0,0.0556,13000,True,False
26,2020-06-23,79,CE,Senador Pompeu,2312700,city,48,188.26483,0,1,0,0.0208,25496,True,False
26,2020-06-23,75,CE,Senador Sá,2312809,city,203,2662.99357,1,1,0,0.0049,7623,True,False
26,2020-06-23,98,CE,Sobral,2312908,city,5571,2666.3795,459,205,13,0.0368,208935,True,False
26,2020-06-23,62,CE,Solonópole,2313005,city,92,502.07378,13,2,0,0.0217,18324,True,False
26,2020-06-23,75,CE,Tabuleiro do Norte,2313104,city,441,1436.62247,16,8,1,0.0181,30697,True,False
26,2020-06-23,51,CE,Tamboril,2313203,city,102,388.55663,9,2,0,0.0196,26251,True,False
26,2020-06-23,36,CE,Tarrafas,2313252,city,21,244.41341,0,1,0,0.0476,8592,True,False
26,2020-06-23,70,CE,Tauá,2313302,city,447,759.44206,37,9,0,0.0201,58859,True,False
26,2020-06-23,51,CE,Tejuçuoca,2313351,city,256,1334.23672,49,9,1,0.0352,19187,True,False
26,2020-06-23,84,CE,Tianguá,2313401,city,975,1283.80692,112,34,3,0.0349,75946,True,False
26,2020-06-23,72,CE,Trairi,2313500,city,487,870.91813,41,29,1,0.0595,55918,True,False
26,2020-06-23,68,CE,Tururu,2313559,city,189,1161.57581,6,14,0,0.0741,16271,True,False
26,2020-06-23,54,CE,Ubajara,2313609,city,452,1299.14923,55,13,2,0.0288,34792,True,False
26,2020-06-23,33,CE,Umari,2313708,city,51,659.51119,1,0,0,0.0,7733,True,False
26,2020-06-23,61,CE,Umirim,2313757,city,177,892.81211,6,19,2,0.1073,19825,True,False
26,2020-06-23,63,CE,Uruburetama,2313807,city,544,2489.70252,35,14,0,0.0257,21850,True,False
26,2020-06-23,66,CE,Uruoca,2313906,city,206,1488.43931,26,2,0,0.0097,13840,True,False
26,2020-06-23,51,CE,Varjota,2313955,city,193,1047.77416,15,4,0,0.0207,18420,True,False
26,2020-06-23,76,CE,Várzea Alegre,2314003,city,203,498.51428,29,6,1,0.0296,40721,True,False
26,2020-06-23,66,CE,Viçosa do Ceará,2314102,city,535,878.64803,48,19,0,0.0355,60889,True,False
26,2020-06-23,100,CE,,23,state,98055,1073.74247,3347,5728,110,0.0584,9132078,True,False
26,2020-06-22,57,CE,Abaiara,2300101,city,15,127.80097,0,1,0,0.0667,11737,False,True
26,2020-06-22,66,CE,Acarape,2300150,city,340,2277.44658,0,10,0,0.0294,14929,False,True
26,2020-06-22,67,CE,Acaraú,2300200,city,1318,2104.05326,0,28,0,0.0212,62641,False,True
26,2020-06-22,71,CE,Acopiara,2300309,city,209,385.11148,0,13,0,0.0622,54270,False,True
26,2020-06-22,50,CE,Aiuaba,2300408,city,7,40.2322,0,0,0,0.0,17399,False,True
26,2020-06-22,65,CE,Alcântaras,2300507,city,154,1314.66621,0,2,0,0.013,11714,False,True
26,2020-06-22,24,CE,Altaneira,2300606,city,2,26.36436,0,0,0,0.0,7586,False,True
26,2020-06-22,61,CE,Alto Santo,2300705,city,66,384.92943,0,4,0,0.0606,17146,False,True
26,2020-06-22,78,CE,Amontada,2300754,city,530,1219.73672,0,13,0,0.0245,43452,False,True
26,2020-06-22,54,CE,Antonina do Norte,2300804,city,9,122.39902,0,0,0,0.0,7353,False,True
26,2020-06-22,62,CE,Apuiarés,2300903,city,119,815.06849,0,9,0,0.0756,14600,False,True
26,2020-06-22,99,CE,Aquiraz,2301000,city,571,711.34033,0,19,0,0.0333,80271,False,True
26,2020-06-22,79,CE,Aracati,2301109,city,649,870.59171,0,31,0,0.0478,74547,False,True
26,2020-06-22,69,CE,Aracoiaba,2301208,city,360,1360.0816,0,7,0,0.0194,26469,False,True
26,2020-06-22,62,CE,Ararendá,2301257,city,4,36.57979,0,1,0,0.25,10935,False,True
26,2020-06-22,65,CE,Araripe,2301307,city,37,171.2963,0,0,0,0.0,21600,False,True
26,2020-06-22,50,CE,Aratuba,2301406,city,79,666.83549,0,1,0,0.0127,11847,False,True
26,2020-06-22,63,CE,Arneiroz,2301505,city,28,357.14286,0,0,0,0.0,7840,False,True
26,2020-06-22,50,CE,Assaré,2301604,city,71,303.19853,0,2,0,0.0282,23417,False,True
26,2020-06-22,51,CE,Aurora,2301703,city,20,81.12274,0,3,0,0.15,24654,False,True
26,2020-06-22,34,CE,Baixio,2301802,city,9,143.12977,0,0,0,0.0,6288,False,True
26,2020-06-22,65,CE,Banabuiú,2301851,city,137,752.87135,0,1,0,0.0073,18197,False,True
26,2020-06-22,63,CE,Barbalha,2301901,city,206,338.9217,0,4,0,0.0194,60781,False,True
26,2020-06-22,70,CE,Barreira,2301950,city,182,811.5942,0,14,0,0.0769,22425,False,True
26,2020-06-22,47,CE,Barro,2302008,city,27,119.04762,0,5,0,0.1852,22680,False,True
26,2020-06-22,73,CE,Barroquinha,2302057,city,386,2570.42019,0,8,0,0.0207,15017,False,True
26,2020-06-22,69,CE,Baturité,2302107,city,333,931.46853,0,20,0,0.0601,35750,False,True
26,2020-06-22,85,CE,Beberibe,2302206,city,283,528.25117,0,19,0,0.0671,53573,False,True
26,2020-06-22,67,CE,Bela Cruz,2302305,city,712,2184.6522,0,9,0,0.0126,32591,False,True
26,2020-06-22,60,CE,Boa Viagem,2302404,city,116,212.96126,0,9,0,0.0776,54470,False,True
26,2020-06-22,60,CE,Brejo Santo,2302503,city,134,270.83291,0,4,0,0.0299,49477,False,True
26,2020-06-22,69,CE,Camocim,2302602,city,1426,2239.98995,0,47,0,0.033,63661,False,True
26,2020-06-22,60,CE,Campos Sales,2302701,city,107,390.14074,0,2,0,0.0187,27426,False,True
26,2020-06-22,81,CE,Canindé,2302800,city,1023,1328.62319,0,30,0,0.0293,76997,False,True
26,2020-06-22,70,CE,Capistrano,2302909,city,311,1753.298,0,6,0,0.0193,17738,False,True
26,2020-06-22,69,CE,Caridade,2303006,city,164,727.36949,0,13,0,0.0793,22547,False,True
26,2020-06-22,60,CE,Cariré,2303105,city,240,1300.95403,0,3,0,0.0125,18448,False,True
26,2020-06-22,58,CE,Caririaçu,2303204,city,81,300.38939,0,3,0,0.037,26965,False,True
26,2020-06-22,79,CE,Cariús,2303303,city,80,427.83037,0,2,0,0.025,18699,False,True
26,2020-06-22,61,CE,Carnaubal,2303402,city,100,567.98819,0,1,0,0.01,17606,False,True
26,2020-06-22,77,CE,Cascavel,2303501,city,915,1275.38575,0,67,0,0.0732,71743,False,True
26,2020-06-22,78,CE,Catarina,2303600,city,32,154.60431,0,1,0,0.0312,20698,False,True
26,2020-06-22,47,CE,Catunda,2303659,city,72,696.19029,0,1,0,0.0139,10342,False,True
26,2020-06-22,87,CE,Caucaia,2303709,city,3273,905.64471,0,258,0,0.0788,361400,False,True
26,2020-06-22,50,CE,Cedro,2303808,city,41,160.42572,0,4,0,0.0976,25557,False,True
26,2020-06-22,50,CE,Chaval,2303907,city,244,1867.01354,0,3,0,0.0123,13069,False,True
26,2020-06-22,59,CE,Choró,2303931,city,152,1124.17721,0,3,0,0.0197,13521,False,True
26,2020-06-22,67,CE,Chorozinho,2303956,city,280,1381.76076,0,10,0,0.0357,20264,False,True
26,2020-06-22,66,CE,Coreaú,2304004,city,361,1560.33887,0,5,0,0.0139,23136,False,True
26,2020-06-22,78,CE,Crateús,2304103,city,541,720.62232,0,16,0,0.0296,75074,False,True
26,2020-06-22,74,CE,Crato,2304202,city,263,199.05694,0,6,0,0.0228,132123,False,True
26,2020-06-22,78,CE,Croatá,2304236,city,24,132.86829,0,0,0,0.0,18063,False,True
26,2020-06-22,55,CE,Cruz,2304251,city,431,1736.01321,0,8,0,0.0186,24827,False,True
26,2020-06-22,59,CE,Deputado Irapuan Pinheiro,2304269,city,6,62.33766,0,1,0,0.1667,9625,False,True
26,2020-06-22,61,CE,Ererê,2304277,city,50,694.6374,0,4,0,0.08,7198,False,True
26,2020-06-22,83,CE,Eusébio,2304285,city,1221,2277.22034,0,28,0,0.0229,53618,False,True
26,2020-06-22,81,CE,Farias Brito,2304301,city,95,488.43188,0,4,0,0.0421,19450,False,True
26,2020-06-22,73,CE,Forquilha,2304350,city,90,371.62441,0,10,0,0.1111,24218,False,True
26,2020-06-22,99,CE,Fortaleza,2304400,city,32854,1230.79021,0,3110,0,0.0947,2669342,False,True
26,2020-06-22,95,CE,Fortim,2304459,city,62,376.21359,0,0,0,0.0,16480,False,True
26,2020-06-22,57,CE,Frecheirinha,2304509,city,101,717.73735,0,4,0,0.0396,14072,False,True
26,2020-06-22,55,CE,General Sampaio,2304608,city,81,1063.2712,0,4,0,0.0494,7618,False,True
26,2020-06-22,71,CE,Graça,2304657,city,102,708.38253,0,2,0,0.0196,14399,False,True
26,2020-06-22,69,CE,Granja,2304707,city,372,679.47688,0,18,0,0.0484,54748,False,True
26,2020-06-22,6,CE,Granjeiro,2304806,city,0,,0,0,0,0.0,4844,False,True
26,2020-06-22,66,CE,Groaíras,2304905,city,234,2114.20311,0,2,0,0.0085,11068,False,True
26,2020-06-22,67,CE,Guaiúba,2304954,city,203,778.85206,0,22,0,0.1084,26064,False,True
26,2020-06-22,78,CE,Guaraciaba do Norte,2305001,city,127,312.48462,0,4,0,0.0315,40642,False,True
26,2020-06-22,54,CE,Guaramiranga,2305100,city,37,712.49759,0,0,0,0.0,5193,False,True
26,2020-06-22,65,CE,Hidrolândia,2305209,city,77,385.42397,0,4,0,0.0519,19978,False,True
26,2020-06-22,80,CE,Horizonte,2305233,city,838,1244.48669,0,52,0,0.0621,67337,False,True
26,2020-06-22,67,CE,Ibaretama,2305266,city,18,134.80117,0,5,0,0.2778,13353,False,True
26,2020-06-22,54,CE,Ibiapina,2305308,city,156,624.07489,0,4,0,0.0256,24997,False,True
26,2020-06-22,65,CE,Ibicuitinga,2305332,city,197,1572.85429,0,5,0,0.0254,12525,False,True
26,2020-06-22,76,CE,Icapuí,2305357,city,185,928.06261,0,5,0,0.027,19934,False,True
26,2020-06-22,82,CE,Icó,2305407,city,146,214.64906,0,3,0,0.0205,68018,False,True
26,2020-06-22,79,CE,Iguatu,2305506,city,550,536.59584,0,22,0,0.04,102498,False,True
26,2020-06-22,96,CE,Importados/Indefinidos,,city,1801,,0,0,0,0.0,,False,True
26,2020-06-22,74,CE,Independência,2305605,city,64,244.4801,0,4,0,0.0625,26178,False,True
26,2020-06-22,81,CE,Ipaporanga,2305654,city,82,707.32338,0,0,0,0.0,11593,False,True
26,2020-06-22,62,CE,Ipaumirim,2305704,city,11,88.26125,0,1,0,0.0909,12463,False,True
26,2020-06-22,57,CE,Ipu,2305803,city,143,340.76828,0,5,0,0.035,41964,False,True
26,2020-06-22,79,CE,Ipueiras,2305902,city,178,466.38369,0,5,0,0.0281,38166,False,True
26,2020-06-22,61,CE,Iracema,2306009,city,30,209.83423,0,1,0,0.0333,14297,False,True
26,2020-06-22,58,CE,Irauçuba,2306108,city,113,467.79268,0,11,0,0.0973,24156,False,True
26,2020-06-22,76,CE,Itaiçaba,2306207,city,96,1226.52357,0,5,0,0.0521,7827,False,True
26,2020-06-22,86,CE,Itaitinga,2306256,city,422,1111.11111,0,25,0,0.0592,37980,False,True
26,2020-06-22,82,CE,Itapajé,2306306,city,522,990.98244,0,41,0,0.0785,52675,False,True
26,2020-06-22,82,CE,Itapipoca,2306405,city,1460,1128.65072,0,74,0,0.0507,129358,False,True
26,2020-06-22,67,CE,Itapiúna,2306504,city,121,593.66107,0,4,0,0.0331,20382,False,True
26,2020-06-22,73,CE,Itarema,2306553,city,1088,2601.25281,0,17,0,0.0156,41826,False,True
26,2020-06-22,62,CE,Itatira,2306603,city,497,2295.93015,0,10,0,0.0201,21647,False,True
26,2020-06-22,64,CE,Jaguaretama,2306702,city,70,385.42011,0,2,0,0.0286,18162,False,True
26,2020-06-22,58,CE,Jaguaribara,2306801,city,103,903.42952,0,1,0,0.0097,11401,False,True
26,2020-06-22,82,CE,Jaguaribe,2306900,city,188,542.06793,0,11,0,0.0585,34682,False,True
26,2020-06-22,66,CE,Jaguaruana,2307007,city,196,581.5161,0,5,0,0.0255,33705,False,True
26,2020-06-22,65,CE,Jardim,2307106,city,19,69.91978,0,2,0,0.1053,27174,False,True
26,2020-06-22,36,CE,Jati,2307205,city,8,98.63149,0,1,0,0.125,8111,False,True
26,2020-06-22,47,CE,Jijoca de Jericoacoara,2307254,city,205,1034.51756,0,5,0,0.0244,19816,False,True
26,2020-06-22,95,CE,Juazeiro do Norte,2307304,city,1190,433.97871,0,58,0,0.0487,274207,False,True
26,2020-06-22,69,CE,Jucás,2307403,city,34,136.91459,0,2,0,0.0588,24833,False,True
26,2020-06-22,78,CE,Lavras da Mangabeira,2307502,city,44,139.64707,0,2,0,0.0455,31508,False,True
26,2020-06-22,79,CE,Limoeiro do Norte,2307601,city,474,796.10346,0,16,0,0.0338,59540,False,True
26,2020-06-22,56,CE,Madalena,2307635,city,149,756.69087,0,9,0,0.0604,19691,False,True
26,2020-06-22,86,CE,Maracanaú,2307650,city,3153,1383.58653,0,199,0,0.0631,227886,False,True
26,2020-06-22,88,CE,Maranguape,2307700,city,1357,1052.11742,0,77,0,0.0567,128978,False,True
26,2020-06-22,59,CE,Marco,2307809,city,132,482.43851,0,7,0,0.053,27361,False,True
26,2020-06-22,58,CE,Martinópole,2307908,city,33,293.77726,0,2,0,0.0606,11233,False,True
26,2020-06-22,69,CE,Massapê,2308005,city,634,1636.67811,0,30,0,0.0473,38737,False,True
26,2020-06-22,91,CE,Mauriti,2308104,city,166,346.10733,0,7,0,0.0422,47962,False,True
26,2020-06-22,55,CE,Meruoca,2308203,city,221,1467.75586,0,7,0,0.0317,15057,False,True
26,2020-06-22,65,CE,Milagres,2308302,city,35,127.21721,0,2,0,0.0571,27512,False,True
26,2020-06-22,54,CE,Milhã,2308351,city,82,623.33713,0,3,0,0.0366,13155,False,True
26,2020-06-22,58,CE,Miraíma,2308377,city,176,1273.70097,0,6,0,0.0341,13818,False,True
26,2020-06-22,57,CE,Missão Velha,2308401,city,106,299.49425,0,2,0,0.0189,35393,False,True
26,2020-06-22,76,CE,Mombaça,2308500,city,237,541.13295,0,15,0,0.0633,43797,False,True
26,2020-06-22,54,CE,Monsenhor Tabosa,2308609,city,90,522.22351,0,3,0,0.0333,17234,False,True
26,2020-06-22,59,CE,Morada Nova,2308708,city,802,1295.84747,0,11,0,0.0137,61890,False,True
26,2020-06-22,51,CE,Moraújo,2308807,city,199,2281.06373,0,2,0,0.0101,8724,False,True
26,2020-06-22,50,CE,Morrinhos,2308906,city,238,1056.18177,0,6,0,0.0252,22534,False,True
26,2020-06-22,54,CE,Mucambo,2309003,city,152,1045.60776,0,2,0,0.0132,14537,False,True
26,2020-06-22,69,CE,Mulungu,2309102,city,43,397.30204,0,3,0,0.0698,10823,False,True
26,2020-06-22,60,CE,Nova Olinda,2309201,city,15,96.37006,0,0,0,0.0,15565,False,True
26,2020-06-22,50,CE,Nova Russas,2309300,city,150,463.99406,0,11,0,0.0733,32328,False,True
26,2020-06-22,79,CE,Novo Oriente,2309409,city,34,118.85203,0,4,0,0.1176,28607,False,True
26,2020-06-22,63,CE,Ocara,2309458,city,225,875.3842,0,9,0,0.04,25703,False,True
